star_rating,1_contribution,2_contribution,3_contribution,4_contribution,5_contribution,6_contribution,7_contribution,8_contribution,9_contribution,10_contribution,11_contribution,12_contribution
3.819999999999972,171.41412720769299,105.02199593254466,64.3448694067756,39.42281026190253,24.153564740661547,14.798404421338542,9.066685425891881,5.554976217134948,3.4034224552242525,2.0852086410369743,1.2775654899910946,0.7827387385103606
3.8299999999999716,172.81819144139476,105.80000742715768,64.7711995955157,39.653194730922515,24.275848867824912,14.861774498938736,9.098439459723645,5.5701020499380896,3.4100393791779857,2.0876401299817893,1.2780618719309238,0.7824347333741974
3.8399999999999714,174.2248825446199,106.57887104919519,65.19766630470744,39.88347455489473,24.39798282252449,14.925017753628643,9.130105409389795,5.585174246529938,3.4166277348802376,2.090059246764861,1.2785553457846708,0.7821327432535065
3.8499999999999712,175.634230227442,107.35860520015976,65.62428118709008,40.11365715205712,24.519971282052445,14.988137067473646,9.16168498605899,5.600193766971387,3.4231880134874615,2.0924662008653145,1.2790459608156606,0.7818327336433555
3.859999999999971,177.04626448111736,108.13922835010712,66.051055877566,40.34374989635317,24.64181887896679,15.051135286724874,9.193179875721622,5.615161555415359,3.429720697261965,2.0948611976947795,1.2795337652744185,0.7815346707834102
3.869999999999971,178.46101558277093,108.92075904133684,66.4780019961195,40.57376011967451,24.76353020274262,15.114015222976219,9.22459173995545,5.630078540578443,3.436226259833909,2.0972444387177234,1.280018806428951,0.7812385216353508
3.8799999999999706,179.87851410016773,109.70321589207994,66.90513115069743,40.8036951140572,24.885109801381496,15.17677965428848,9.255922216667804,5.64494563619736,3.442705166454541,2.099616121567625,1.2805011305939509,0.7809442538611094
3.8899999999999704,181.29879089657172,110.48661760018558,67.33245494005374,41.03356213383395,25.006562182980872,15.239431326282027,9.287172920815383,5.659763741470883,3.449157874241034,2.101976440159173,1.2809807831589766,0.7806518358018918
3.89999999999997,182.72187713569383,111.2709829468095,67.75998495656083,41.263368397744536,25.127891817265265,15.301972953199327,9.318345445102562,5.674533741487823,3.4555848324132814,2.1043255847966567,1.2814578086156472,0.7803612364579489
3.90999999999997,184.14780428673163,112.0563308001064,68.18773278898993,41.49312109100648,25.249103137081,15.364407218938604,9.349441360659107,5.689256507641676,3.4619864825229882,2.1066637422787053,1.2819322505838961,0.7800724254690673
3.9199999999999697,185.57660412950287,112.84268011892922,68.61571002526296,41.72282736734813,25.370200539856075,15.4267367780599,9.380462217698181,5.703932898032457,3.4683632586753794,2.108991095999539,1.2824041518373237,0.779785373095745
3.9299999999999695,187.00830875967455,113.63004995653709,69.04392825517785,41.95249435100594,25.49118838902675,15.488964256764657,9.411409546155442,5.718563757856286,3.4747155877438303,2.111307826046866,1.2828735543276866,0.7795000502010258
3.9399999999999693,188.44295059409063,114.41845946431475,69.47239907311013,42.182129138688076,25.612071015432416,15.551092253850019,9.44228485631001,5.733149919783199,3.481043889577709,2.113614109296577,1.2833404992085589,0.7792164282329622
3.949999999999969,189.88056237620003,115.20792789550552,69.9011340806922,42.41173880150593,25.73285271868012,15.613123341638861,9.473089639388087,5.74769220432369,3.487348577203717,2.1159101195043553,1.2838050268582033,0.7789344792076829
3.959999999999969,191.32117718158764,115.99847460896025,70.330144889473,42.64133038687553,25.85353776848019,15.675060066886621,9.5038253681499,5.7621914201844255,3.493630057020983,2.1181960273943465,1.2842671769016796,0.7786541756930362
3.9699999999999687,192.76482842361074,116.7901190729045,70.75944312355962,42.87091092039034,25.97413040595429,15.736904951665919,9.534493497460696,5.77664836461358,3.49988872899017,2.120472000744989,1.2847269882322265,0.7783754907927882
3.9799999999999685,194.2115498591435,117.58288086872626,71.18904042224324,43.1004874076673,26.094634844917206,15.79866049422991,9.565095464846419,5.791063823736227,3.506124986816838,2.1227382044721343,1.2851844990319448,0.7780983981313517
